-11,0932;41,2450;3,9403
-10,8480;40,0840;3,7313
-11,4301;42,2815;3,7724
-11,5177;42,2877;3,5026
-11,3072;42,2745;4,1175
-10,7710;41,2369;4,7510
-10,9429;41,2398;4,3361
-10,6997;40,0799;4,1327
-10,5295;40,0779;4,5535
-10,9826;42,2650;4,9208
-11,1558;42,2685;4,5097
-11,3340;43,1390;4,6523
-11,1600;43,1350;5,0609
-11,2988;43,8202;5,1695
-11,4733;43,8244;4,7623
-11,4861;43,1456;4,2621
-11,6258;43,8315;4,3732
-11,6975;43,1593;3,6498
-11,6095;43,1530;3,9185
-11,7495;43,8391;4,0303
-11,8376;43,8453;3,7619
-5,8571;41,2791;10,2403
-6,0858;41,2768;10,1078
-5,9098;40,1238;9,8702
-5,6781;40,1256;10,0020
-5,5550;41,2821;10,4037
-5,3722;40,1287;10,1646
-6,0153;42,2996;10,4468
-6,2426;42,2977;10,3131
-5,7151;42,3016;10,6114
-4,8037;41,2863;10,7660
-5,1978;41,2849;10,5836
-5,0103;40,1316;10,3435
-4,6106;40,1328;10,5246
-4,9692;42,3043;10,9769
-5,3603;42,3033;10,7929
-5,4952;43,1622;10,9675
-5,1054;43,1626;11,1531
-5,2107;43,8368;11,2907
-5,6001;43,8371;11,1037
-5,8491;43,1620;10,7844
-5,9540;43,8383;10,9191
-6,3757;43,1607;10,4833
-6,1488;43,1616;10,6182
-6,2538;43,8395;10,7516
-6,4808;43,8397;10,6155
-4,8083;34,6222;8,7251
-5,0860;34,6315;8,5814
-5,0916;34,5986;8,3959
-4,7536;34,5958;8,5973
-4,4499;34,6159;8,9028
-4,3917;34,5916;8,7833
-4,8372;34,7371;8,8178
-5,1005;34,7473;8,6812
-4,4920;34,7296;8,9862
-3,6088;34,6050;9,2607
-4,0462;34,6102;9,0848
-3,9962;34,5869;8,9643
-3,5737;34,5820;9,1347
-3,6447;34,7181;9,3455
-4,0886;34,7235;9,1670
-4,1457;35,0133;9,2487
-3,7021;35,0084;9,4282
-3,8020;35,5626;9,5475
-4,2402;35,5667;9,3680
-4,5469;35,0191;9,0685
-4,6365;35,5712;9,1881
-5,1429;35,0361;8,7694
-4,8858;35,0264;8,9034
-4,9714;35,5771;9,0235
-5,2254;35,5852;8,8899
-9,6769;34,5742;2,2257
-9,7639;34,5754;1,8952
-9,6386;34,5515;1,7966
-9,5421;34,5527;2,2139
-9,5630;34,5760;2,6411
-9,4288;34,5545;2,6362
-9,7603;34,6861;2,2701
-9,8397;34,6860;1,9572
-9,6508;34,6878;2,6683
-9,2733;34,5816;3,5388
-9,4280;34,5785;3,0864
-9,2967;34,5568;3,0728
-9,1463;34,5597;3,5093
-9,3585;34,6935;3,5721
-9,5157;34,6902;3,1127
-9,5994;34,9782;3,1697
-9,4407;34,9812;3,6294
-9,5590;35,5307;3,7308
-9,7190;35,5283;3,2757
-9,7351;34,9759;2,7278
-9,8561;35,5266;2,8385
-9,9202;34,9730;2,0312
-9,8435;34,9741;2,3371
-9,9655;35,5251;2,4521
-10,0426;35,5236;2,1492
-8,2793;46,4761;7,5903
-7,9587;46,5097;7,8736
-7,9652;46,5509;7,8797
-8,2863;46,5172;7,5958
-8,6189;46,3848;7,3538
-8,6266;46,4253;7,3590
-8,2706;46,4203;7,5829
-7,9505;46,4535;7,8659
-8,6098;46,3296;7,3468
-9,3189;46,0622;7,0314
-8,9684;46,2440;7,1667
-8,9769;46,2837;7,1717
-9,3282;46,1007;7,0362
-9,3087;46,0094;7,0247
-8,9588;46,1899;7,1599
-8,9468;46,1153;7,1505
-9,2964;45,9366;7,0155
-9,2804;45,8382;7,0030
-8,9311;46,0146;7,1378
-8,5981;46,2537;7,3371
-8,5827;46,1513;7,3242
-7,9395;46,3764;7,8557
-8,2593;46,3435;7,5730
-8,2442;46,2400;7,5597
-7,9248;46,2723;7,8421
-7,2009;46,2459;8,9303
-7,0455;46,0639;9,3009
-7,0505;46,1026;9,3098
-7,2061;46,2858;8,9383
-7,4108;46,3863;8,5588
-7,4163;46,4270;8,5660
-7,1937;46,1913;8,9213
-7,0385;46,0106;9,2914
-7,4033;46,3308;8,5503
-7,6663;46,4770;8,2015
-7,6723;46,5182;8,2081
-7,6585;46,4209;8,1934
-7,6479;46,3440;8,1829
-7,6337;46,2401;8,1690
-7,3931;46,2545;8,5394
-7,3794;46,1515;8,5252
-7,0289;45,9372;9,2798
-7,1839;46,1162;8,9101
-7,1706;46,0147;8,8955
-7,0159;45,8380;9,2649
-8,9283;41,6091;6,3991
-8,7035;40,3673;6,2329
-8,3792;40,4417;6,3103
-8,5995;41,7096;6,4762
-9,1249;42,7249;6,5461
-8,7924;42,8524;6,6237
-9,2331;41,5059;6,3592
-9,0048;40,2913;6,1914
-9,4328;42,5935;6,5068
-9,4181;44,4349;6,7679
-9,2894;43,6788;6,6702
-8,9540;43,8318;6,7487
-9,0805;44,6092;6,8472
-9,7305;44,2549;6,7281
-9,5999;43,5210;6,6309
-9,8685;43,3756;6,6177
-10,0009;44,0891;6,7150
-10,2123;43,9576;6,7154
-10,0785;43,2603;6,6179
-9,6992;42,4726;6,4933
-9,9074;42,3763;6,4928
-9,2661;40,2212;6,1743
-9,4971;41,4108;6,3445
-9,7034;41,3347;6,3427
-9,4704;40,1644;6,1702
-6,9532;45,8486;9,6556
-6,9581;45,8857;9,6655
-6,9463;45,7971;9,6454
-6,9080;45,6307;9,9705
-6,9128;45,6683;9,9771
-6,9014;45,5772;9,9659
-6,9239;45,6296;9,6181
-6,9368;45,7259;9,6334
-6,8790;45,4138;9,9400
-6,8919;45,5070;9,9556
-6,8784;45,3054;10,2314
-6,8654;45,2150;10,2154
-6,8676;45,0577;10,4292
-6,8807;45,1457;10,4454
-6,8878;45,3773;10,2357
-6,8900;45,2206;10,4431
-6,8982;45,4838;10,2162
-6,8940;45,4410;10,2219
-6,8957;45,2971;10,4088
-6,8985;45,3663;10,3560
-7,1886;39,1938;6,6303
-6,9054;39,1993;6,8808
-7,1141;40,5990;7,0816
-7,4071;40,5906;6,8220
-7,4938;39,1706;6,4208
-7,7218;40,5583;6,6060
-6,9717;37,8301;6,4403
-6,6991;37,8336;6,6810
-7,2667;37,8142;6,2376
-8,1354;39,0873;6,1300
-7,8123;39,1336;6,2536
-8,0489;40,5070;6,4351
-7,8911;37,7588;5,9512
-7,5758;37,7892;6,0741
-7,3614;36,5867;5,9124
-7,6693;36,5690;5,7900
-7,4928;35,6304;5,6623
-7,1911;35,6388;5,7845
-7,0612;36,6021;6,0726
-6,8982;35,6472;5,9421
-6,5134;36,6147;6,5004
-6,7761;36,6123;6,2691
-6,6211;35,6534;6,1335
-6,3665;35,6550;6,3570
-6,2585;39,1077;7,8215
-6,1254;39,0610;8,1560
-6,3040;40,4122;8,4043
-6,4417;40,4783;8,0592
-6,4358;39,1503;7,4890
-6,6262;40,5360;7,7144
-6,0786;37,7690;7,5800
-5,9503;37,7389;7,9029
-6,2488;37,7981;7,2616
-6,6530;39,1828;7,1713
-6,8521;40,5786;7,3838
-6,4568;37,8213;6,9584
-6,2807;36,6062;6,7650
-6,1415;35,6498;6,6112
-6,0810;36,5911;7,0542
-5,9485;35,6409;6,8888
-5,7934;36,5566;7,6706
-5,9175;36,5732;7,3590
-5,7904;35,6315;7,1824
-5,6697;35,6248;7,4848
-7,6072;34,6419;5,4396
-7,6054;34,6166;5,4359
-7,3044;34,6106;5,5233
-7,3072;34,6361;5,5269
-7,6285;34,7587;5,4561
-7,3285;34,7543;5,5431
-7,8848;34,6494;5,3813
-7,8803;34,6250;5,3780
-7,9113;34,7644;5,3974
-7,7966;35,6243;5,5771
-7,6860;35,0564;5,4977
-7,3848;35,0556;5,5841
-8,0837;35,6192;5,5214
-7,9714;35,0583;5,4399
-8,2222;35,0589;5,4036
-8,3357;35,6134;5,4874
-8,5337;35,6055;5,4677
-8,4196;35,0559;5,3817
-8,1562;34,7688;5,3606
-8,3471;34,7685;5,3384
-8,0987;34,6338;5,3445
-8,1133;34,6561;5,3462
-8,2857;34,6577;5,3260
-8,2300;34,6405;5,3300
-5,3828;34,6735;8,0939
-5,3807;34,6510;8,0790
-5,3712;34,6611;8,2107
-5,3693;34,6797;8,2666
-5,3966;34,7863;8,1381
-5,3817;34,7913;8,3293
-5,4096;34,6613;7,8652
-5,4064;34,6370;7,8605
-5,4247;34,7759;7,8930
-5,5126;35,6282;8,3272
-5,4361;35,0757;8,2074
-5,4212;35,0785;8,4048
-5,4988;35,6272;8,5248
-5,5398;35,6262;8,0756
-5,4642;35,0683;7,9566
-5,5140;35,0599;7,6714
-5,5891;35,6241;7,7887
-5,5939;35,0542;7,3710
-5,4745;34,7642;7,6105
-5,5542;34,7551;7,3117
-5,4554;34,6230;7,5860
-5,4590;34,6481;7,5880
-5,5385;34,6377;7,2893
-5,5350;34,6123;7,2863
-3,2584;46,2878;10,9904
-3,0547;46,6727;10,6324
-3,0627;46,7116;10,6390
-3,2666;46,3245;10,9984
-3,4137;45,9292;11,3317
-3,4202;45,9680;11,3361
-3,2492;46,2359;10,9830
-3,0458;46,6184;10,6265
-3,4070;45,8733;11,3302
-3,5955;45,4157;11,8365
-3,5224;45,6337;11,6177
-3,5236;45,6825;11,6080
-3,5774;45,5088;11,7724
-3,6048;45,3215;11,8793
-3,5233;45,5603;11,6371
-3,5155;45,4850;11,6354
-3,6000;45,2406;11,8845
-3,5857;45,1524;11,8684
-3,5011;45,3943;11,6211
-3,3965;45,8019;11,3228
-3,3819;45,7079;11,3106
-3,0347;46,5430;10,6202
-3,2379;46,1637;10,9750
-3,2232;46,0658;10,9651
-3,0202;46,4408;10,6125
-2,1698;47,6899;9,7182
-1,8060;47,9187;9,4905
-1,8114;47,9642;9,4930
-2,1760;47,7342;9,7215
-2,5037;47,3931;9,9892
-2,5106;47,4358;9,9934
-2,1627;47,6287;9,7155
-1,7998;47,8559;9,4886
-2,4958;47,3339;9,9856
-2,8009;47,0476;10,2963
-2,8084;47,0885;10,3016
-2,7924;46,9907;10,2917
-2,7818;46,9120;10,2868
-2,7679;46,8055;10,2809
-2,4859;47,2521;9,9820
-2,4729;47,1414;9,9776
-1,7919;47,7693;9,4867
-2,1537;47,5441;9,7129
-2,1420;47,4298;9,7097
-1,7816;47,6522;9,4845
-0,3831;43,0902;9,0736
-0,3350;41,8799;9,0631
-0,0330;41,8919;9,0370
-0,0512;43,0995;9,0456
-0,4305;44,3146;9,0827
-0,0688;44,3223;9,0538
-0,7154;43,0669;9,1395
-0,6410;41,8543;9,1239
-0,7879;44,2913;9,1524
-0,5097;46,3970;9,0963
-0,4739;45,4510;9,0904
-0,0846;45,4577;9,0611
-0,0976;46,4033;9,0671
-0,9078;46,3705;9,1706
-0,8537;45,4262;9,1628
-1,2208;45,3691;9,2790
-1,2896;46,3071;9,2907
-1,6530;46,1900;9,4570
-1,5716;45,2650;9,4396
-1,1365;44,2404;9,2635
-1,4715;44,1500;9,4167
-0,9449;41,8079;9,2203
-1,0425;43,0202;9,2440
-1,3591;42,9408;9,3879
-1,2408;41,7333;9,3532
-11,5738;45,6955;3,4543
-11,8075;45,4588;3,5465
-11,7385;45,5581;3,5224
-11,5628;45,7460;3,4542
-11,2703;46,0122;3,3245
-11,2745;46,0513;3,3312
-11,5949;45,6194;3,4573
-11,8539;45,3599;3,5601
-11,2688;45,9555;3,3179
-10,5443;46,7843;2,9413
-10,9125;46,3896;3,1516
-10,9208;46,4264;3,1604
-10,5513;46,8231;2,9500
-10,5377;46,7301;2,9315
-10,9045;46,3379;3,1418
-10,8954;46,2657;3,1296
-10,5302;46,6549;2,9192
-10,5207;46,5529;2,9031
-10,8841;46,1678;3,1138
-11,2609;45,8838;3,3071
-11,2477;45,7896;3,2917
-11,8602;45,2771;3,5565
-11,5936;45,5430;3,4500
-11,5786;45,4519;3,4350
-11,8439;45,1883;3,5419
-10,2098;47,1527;2,6994
-10,2155;47,1935;2,7078
-9,9124;47,4809;2,4201
-9,9170;47,5235;2,4280
-10,2043;47,0960;2,6897
-9,9081;47,4219;2,4108
-9,4440;47,9621;1,7253
-9,6559;47,7553;2,0973
-9,6595;47,7995;2,1045
-9,4467;48,0076;1,7314
-9,4415;47,8996;1,7179
-9,6526;47,6943;2,0888
-9,6489;47,6101;2,0778
-9,4389;47,8132;1,7084
-9,4356;47,6965;1,6959
-9,6445;47,4962;2,0632
-9,9033;47,3404;2,3989
-9,8973;47,2302;2,3833
-10,1982;47,0176;2,6775
-10,1906;46,9114;2,6614
-9,1851;43,0662;0,9028
-9,1635;41,8637;0,8185
-9,2741;41,8100;1,0886
-9,3061;43,0063;1,2019
-9,2075;44,2797;0,9941
-9,3389;44,2077;1,3234
-9,1013;43,0960;0,5933
-9,0871;41,8907;0,5424
-9,1162;44,3156;0,6488
-9,2464;46,3395;1,1572
-9,2286;45,4041;1,0822
-9,3695;45,3177;1,4401
-9,3951;46,2395;1,5392
-9,1421;46,3899;0,7485
-9,1302;45,4475;0,7026
-9,0744;45,4609;0,3106
-9,0823;46,4060;0,3260
-9,0671;46,4033;-0,0976
-9,0611;45,4577;-0,0846
-9,0649;44,3262;0,2928
-9,0538;44,3223;-0,0688
-9,0450;41,8978;0,2590
-9,0548;43,1043;0,2748
-9,0456;43,0995;-0,0512
-9,0370;41,8919;-0,0330
-10,5238;39,2693;2,3587
-10,6747;39,0492;2,4502
-10,9247;40,2969;2,6964
-10,7442;40,4913;2,5893
-10,3361;39,5421;2,2367
-10,5199;40,7326;2,4476
-10,2943;38,0603;2,1149
-10,4144;37,7884;2,1874
-10,1475;38,4027;2,0201
-9,9164;40,1050;1,9073
-10,1280;39,8324;2,0858
-10,2732;40,9910;2,2750
-10,0254;41,2362;2,0752
-9,8141;39,0763;1,7530
-9,9843;38,7585;1,9008
-9,8491;37,8650;1,7266
-9,7255;38,2334;1,6185
-9,6663;37,6922;1,5247
-9,7160;37,2323;1,5571
-9,9619;37,4067;1,8051
-9,7843;36,6651;1,5968
-10,1578;36,5901;1,9223
-10,0657;36,9451;1,8675
-9,8513;36,0959;1,6307
-9,9059;35,4724;1,6534
-9,7177;40,3249;1,7028
-9,7982;41,4383;1,8519
-9,5367;40,4968;1,4786
-9,5949;41,5997;1,6100
-9,6461;39,3047;1,5730
-9,4871;39,4722;1,3694
-9,2456;40,7157;0,9964
-9,3778;40,6255;1,2411
-9,4190;41,7228;1,3540
-9,2230;39,7069;0,9251
-9,3440;39,6068;1,1508
-9,3209;38,6577;1,0840
-9,2083;38,7669;0,8742
-9,2040;37,8793;0,8433
-9,3119;37,7691;1,0412
-9,4508;38,5352;1,2848
-9,4344;37,6744;1,2297
-9,5892;38,4253;1,4671
-9,5618;37,6496;1,3998
-9,1448;40,7723;0,7511
-9,0751;40,8014;0,5024
-9,1304;39,7706;0,7000
-9,0661;39,8040;0,4729
-9,0285;40,8020;-0,0155
-9,0364;40,8092;0,2477
-9,0210;39,8050;0,0011
-9,0297;39,8134;0,2409
-9,0256;38,8855;0,2383
-9,0155;38,8762;0,0164
-9,0127;37,9910;0,0301
-9,0248;38,0003;0,2398
-9,0609;38,8746;0,4536
-9,0606;37,9888;0,4442
-9,1218;38,8371;0,6648
-9,1202;37,9505;0,6448
-9,3200;36,9320;1,0232
-9,2120;37,0275;0,8321
-9,3392;36,1798;1,0227
-9,2279;36,2511;0,8347
-9,4446;36,8781;1,2090
-9,4709;36,1652;1,2105
-9,3861;35,0634;1,0454
-9,3633;35,5458;1,0325
-9,2469;35,5899;0,8449
-9,2644;35,0836;0,8569
-9,5303;35,0816;1,2345
-9,5027;35,5547;1,2221
-9,6645;35,6853;1,4185
-9,6955;35,1838;1,4278
-9,6199;36,2891;1,4002
-9,5789;36,9408;1,3857
-9,0280;37,1328;0,2454
-9,0136;37,1247;0,0417
-9,0337;36,3299;0,2534
-9,0169;36,3236;0,0513
-9,0659;37,1228;0,4444
-9,0747;36,3225;0,4508
-9,0462;35,1054;0,2692
-9,0403;35,6385;0,2619
-9,0213;35,6342;0,0589
-9,0255;35,1029;0,0643
-9,0935;35,1037;0,4693
-9,0846;35,6341;0,4602
-9,1537;35,6186;0,6543
-9,1665;35,0967;0,6650
-9,1395;36,2974;0,6443
-9,1273;37,0893;0,6395
-2,2027;39,7189;10,2345
-2,0440;39,9684;10,0384
-2,2348;41,1068;10,1667
-2,4113;40,8820;10,3959
-2,3298;39,4622;10,4171
-2,5553;40,6552;10,6128
-1,9915;38,6414;10,0675
-1,8584;38,9346;9,9090
-2,0927;38,3201;10,2108
-2,4992;39,0372;10,7020
-2,4278;39,2258;10,5762
-2,6680;40,4485;10,8036
-2,7507;40,2844;10,9547
-2,2280;37,7761;10,4370
-2,1698;38,0154;10,3359
-1,9054;36,8991;10,0939
-1,9520;36,5782;10,1742
-1,6686;35,4641;9,9129
-1,6498;36,0481;9,8648
-1,8547;37,3221;10,0051
-1,6236;36,5786;9,8076
-1,6929;38,0926;9,7931
-1,7904;37,7476;9,9077
-1,5964;37,1147;9,7521
-1,5765;37,5573;9,7132
-1,3848;40,5105;9,4661
-1,1229;40,6234;9,3121
-1,5227;41,6231;9,5231
-1,6294;40,3639;9,6448
-1,7856;41,4801;9,7214
-1,2556;39,4776;9,4089
-1,0131;39,5994;9,2707
-1,4820;39,3277;9,5682
-1,8510;40,1834;9,8387
-2,0246;41,3070;9,9389
-1,6858;39,1550;9,7388
-1,5427;38,2743;9,6524
-1,4427;37,5072;9,5988
-1,3549;38,3858;9,5022
-1,2612;37,5312;9,4588
-0,9187;38,6496;9,2347
-1,1443;38,5205;9,3594
-1,0605;37,6350;9,3257
-0,8473;37,7624;9,2099
-0,2899;40,7859;9,0513
-0,0155;40,8020;9,0285
-0,5697;40,7549;9,1056
-0,2491;39,7848;9,0399
0,0011;39,8050;9,0210
-0,5049;39,7475;9,0872
-0,8493;40,7028;9,1923
-0,7612;39,6875;9,1638
-0,6858;38,7448;9,1389
-0,6285;37,8572;9,1217
-0,4496;38,8109;9,0711
-0,4072;37,9240;9,0601
0,0164;38,8762;9,0155
-0,2142;38,8530;9,0303
-0,1867;37,9671;9,0241
0,0301;37,9910;9,0127
-1,4065;36,8203;9,5974
-1,4071;36,2001;9,6261
-1,2143;36,7569;9,4499
-1,1993;36,0756;9,4635
-1,4232;35,1648;9,6890
-1,4179;35,6336;9,6628
-1,2090;35,0572;9,5104
-1,2015;35,5000;9,4873
-0,9920;35,4916;9,3380
-0,9982;35,0367;9,3556
-0,7877;35,0577;9,2286
-0,7843;35,5402;9,2167
-0,9939;36,0940;9,3223
-0,7879;36,1742;9,2061
-1,0135;36,8173;9,3157
-0,8063;36,9261;9,2021
-0,5945;37,0077;9,1160
-0,5780;36,2349;9,1184
-0,3809;37,0656;9,0566
-0,3667;36,2784;9,0583
-0,5741;35,0747;9,1331
-0,5732;35,5776;9,1253
-0,3595;35,0877;9,0680
-0,3608;35,6049;9,0629
-0,1494;35,6234;9,0286
-0,1460;35,0971;9,0325
0,0643;35,1029;9,0255
0,0589;35,6342;9,0213
-0,1561;36,3072;9,0248
0,0513;36,3236;9,0169
-0,1679;37,1035;9,0228
0,0417;37,1247;9,0136
-0,8080;34,4864;8,3886
-1,0775;34,4873;8,3648
-1,0859;34,4661;8,3386
-0,8149;34,4653;8,3662
-0,5377;34,4855;8,4059
-0,5430;34,4644;8,3860
-0,7966;34,4973;8,4259
-1,0636;34,4984;8,4083
-0,5289;34,4965;8,4388
0,0039;34,4845;8,4204
-0,2669;34,4849;8,4165
-0,2706;34,4638;8,3980
0,0020;34,4634;8,4022
0,0072;34,4956;8,4504
-0,2608;34,4959;8,4471
-0,2513;34,5002;8,4945
0,0122;34,5000;8,4970
0,0195;34,5015;8,5648
-0,2374;34,5016;8,5635
-0,5152;34,5008;8,4899
-0,4952;34,5020;8,5643
-1,0420;34,5029;8,4758
-0,7789;34,5017;8,4836
-0,7532;34,5030;8,5676
-1,0106;34,5045;8,5739
-1,8821;34,4900;8,2484
-2,1515;34,4907;8,1893
-2,1607;34,4686;8,1439
-1,8930;34,4681;8,2068
-1,6138;34,4891;8,2963
-1,6247;34,4675;8,2597
-1,8641;34,5022;8,3175
-2,1362;34,5033;8,2647
-1,5957;34,5009;8,3571
-1,3459;34,4882;8,3346
-1,3558;34,4669;8,3034
-1,3295;34,4996;8,3864
-1,3040;34,5046;8,4667
-1,2669;34,5069;8,5836
-1,5677;34,5065;8,4514
-1,5269;34,5096;8,5886
-2,1125;34,5102;8,3816
-1,8362;34,5084;8,4247
-1,7956;34,5125;8,5806
-2,0780;34,5152;8,5517
-4,8756;45,6115;11,2645
-4,9399;45,3593;11,4958
-4,4738;45,6318;11,4121
-4,5439;45,3720;11,6482
-4,7752;45,9282;10,9638
-4,3667;45,9566;11,1062
-3,8444;45,6593;11,6189
-4,1204;45,6484;11,5326
-4,1942;45,3831;11,7727
-3,9204;45,3904;11,8620
-3,7305;45,9937;11,3053
-4,0090;45,9791;11,2222
-3,8548;46,3525;10,8709
-3,5740;46,3695;10,9514
-4,2165;46,3257;10,7587
-4,6313;46,2911;10,6207
-4,5391;47,7573;8,9545
-4,3142;48,0378;8,7214
-4,9824;47,7348;8,7437
-4,7551;48,0248;8,5053
-4,8087;47,3992;9,2466
-5,2547;47,3653;9,0425
-5,4118;47,7191;8,5071
-5,1846;48,0147;8,2656
-5,6869;47,3402;8,8115
-5,9758;46,9132;9,1600
-5,5343;46,9529;9,3822
-5,0853;46,9982;9,5790
-4,3908;41,2854;10,9367
-4,1914;40,1310;10,6935
-3,9908;41,2832;11,0879
-3,7849;40,1274;10,8428
-4,5601;42,3044;11,1492
-4,1641;42,3037;11,3020
-3,3558;41,2785;11,3010
-3,6353;41,2806;11,2119
-3,4234;40,1234;10,9650
-3,1390;40,1200;11,0527
-3,5359;42,3021;11,5175
-3,8123;42,3029;11,4274
-3,9550;43,1654;11,6076
-3,6804;43,1659;11,6983
-3,7901;43,8448;11,8395
-4,0637;43,8432;11,7483
-4,3045;43,1645;11,4811
-4,4120;43,8407;11,6211
-4,6983;43,1634;11,3270
-4,8045;43,8383;11,4659
-3,1494;34,6000;9,4198
-3,1307;34,5774;9,2891
-2,6928;34,5955;9,5599
-2,6832;34,5731;9,4257
-3,1781;34,7130;9,5072
-2,7226;34,7085;9,6476
-1,9213;34,5911;9,7686
-2,2639;34,5916;9,6783
-2,2472;34,5689;9,5426
-1,8128;34,5649;9,6395
-1,9878;34,7031;9,8460
-2,3118;34,7048;9,7623
-2,3802;34,9945;9,8454
-2,0637;34,9913;9,9265
-2,1825;35,5436;10,0479
-2,4958;35,5481;9,9667
-2,7830;34,9986;9,7318
-2,8940;35,5529;9,8525
-3,2358;35,0034;9,5910
-3,3413;35,5579;9,7109
-10,6715;46,3332;4,4151
-10,3221;46,7268;4,1927
-10,7775;46,3847;4,0226
-10,4209;46,7818;3,8011
-11,0031;45,9626;4,6033
-11,1208;46,0045;4,2115
-10,9041;46,4580;3,4403
-10,8543;46,4277;3,6919
-10,4905;46,8275;3,4732
-10,5348;46,8591;3,2250
-11,2681;46,0653;3,6218
-11,2091;46,0400;3,8776
-11,5241;45,6919;4,0262
-11,5937;45,7104;3,7661
-11,8473;45,4228;3,8695
-11,7684;45,4106;4,1333
-11,4227;45,6659;4,3630
-11,6556;45,3935;4,4725
-11,2921;45,6361;4,7533
-11,5137;45,3747;4,8613
-9,3821;47,8168;3,4454
-9,1595;48,0655;3,2539
-9,4890;47,8453;3,0486
