357104	7517800	3545.110107
357192	7517750	3555.899902
357280	7517700	3573.870117
357367	7517660	3581.159912
357455	7517610	3594.850098
357543	7517560	3613.879883
357630	7517510	3628.219971
357718	7517470	3642.25
357806	7517420	3661.26001
357894	7517370	3683.820068
357981	7517320	3699.929932
358069	7517270	3699.409912
358157	7517230	3688.330078
358245	7517180	3675.649902
358332	7517130	3661.860107
358420	7517080	3645.590088
358508	7517030	3622.810059
358596	7516990	3601.070068
358683	7516940	3582.919922
358771	7516890	3570.219971
358859	7516840	3557.879883
358946	7516790	3546.550049
359034	7516750	3532.949951
359122	7516700	3520.939941
359210	7516650	3511.5
359297	7516600	3511.72998
351968	7520500	3617.850098
352055	7520450	3624.830078
352143	7520400	3628.26001
352231	7520350	3627.929932
352319	7520300	3624.689941
352406	7520260	3619.780029
352494	7520210	3614.340088
352582	7520160	3609.300049
352670	7520110	3605.409912
352757	7520060	3602.820068
352845	7520020	3601.780029
352933	7519970	3601.840088
353020	7519920	3603.25
353108	7519870	3604.620117
353196	7519820	3604.149902
353284	7519780	3600.52002
353371	7519730	3593.600098
353459	7519680	3584.27002
353547	7519630	3573.939941
353635	7519580	3571.25
353722	7519540	3567.120117
353810	7519490	3553.600098
353898	7519440	3534.26001
353985	7519390	3514.050049
354073	7519340	3496.370117
354161	7519300	3481.389893
354249	7519250	3468.129883
354336	7519200	3455.72998
354424	7519150	3443.51001
354512	7519100	3438.360107
354600	7519060	3440.300049
354687	7519010	3438.629883
354775	7518960	3429.709961
354863	7518910	3418.370117
354951	7518870	3404.72998
355038	7518820	3397.030029
355126	7518770	3391.070068
355214	7518720	3382.949951
355301	7518670	3375.73999
355389	7518630	3365.560059
355477	7518580	3348.209961
355565	7518530	3335.689941
355652	7518480	3342.350098
355740	7518430	3352.52002
355828	7518390	3376.040039
355916	7518340	3392.610107
356003	7518290	3415.77002
356091	7518240	3428.610107
356179	7518190	3443.610107
356266	7518150	3450.840088
356354	7518100	3469.719971
356442	7518050	3482.870117
356530	7518000	3477.77002
356617	7517950	3481.26001
356705	7517910	3488.52002
356793	7517860	3503.48999
356793	7517860	3503.48999
356793	7517860	3503.48999
356881	7517810	3526.310059
356968	7517760	3538.600098
357056	7517710	3547.830078
357056	7517710	3547.830078
357056	7517710	3547.830078
357144	7517670	3558.939941
357232	7517620	3570.919922
357319	7517570	3580.870117
357407	7517520	3597.629883
357495	7517470	3618.25
357582	7517430	3634.399902
357670	7517380	3637.120117
357758	7517330	3640.429932
357846	7517280	3656.949951
357933	7517230	3673.280029
358021	7517190	3675.649902
358109	7517140	3663.580078
358197	7517090	3644.530029
358284	7517040	3632.51001
358372	7516990	3624.050049
358460	7516950	3606.790039
358548	7516900	3590.070068
358635	7516850	3576.639893
358723	7516800	3565.5
358811	7516750	3558.590088
358898	7516710	3540.120117
358986	7516660	3528.800049
359074	7516610	3520.850098
359162	7516560	3517.830078
359249	7516510	3508.209961
351920	7520410	3599.929932
352007	7520360	3607.73999
352095	7520310	3613.129883
352183	7520270	3614.850098
352271	7520220	3613.159912
352358	7520170	3609.139893
352446	7520120	3604.030029
352534	7520070	3598.860107
352622	7520030	3594.320068
352709	7519980	3591.199951
352797	7519930	3588.719971
352885	7519880	3588.02002
352972	7519830	3589.199951
353060	7519790	3590.959961
353148	7519740	3591.090088
353236	7519690	3587.919922
353323	7519640	3581.139893
353411	7519590	3571.850098
353499	7519550	3561.669922
353587	7519500	3553.100098
353674	7519450	3551.310059
353762	7519400	3540.209961
353850	7519350	3525.580078
353938	7519310	3513.159912
354025	7519260	3497.47998
354113	7519210	3484.139893
354201	7519160	3470.919922
354288	7519110	3458.590088
354376	7519070	3447.560059
354464	7519020	3441
354552	7518970	3442.370117
354639	7518920	3445.110107
354727	7518870	3435.090088
354815	7518830	3415.25
354903	7518780	3401.780029
354990	7518730	3401.330078
355078	7518680	3398.320068
355166	7518630	3389.23999
355253	7518590	3381.060059
355341	7518540	3370.120117
355429	7518490	3347.840088
355517	7518440	3329.330078
355604	7518390	3333.610107
355692	7518350	3345.360107
355780	7518300	3362.679932
355868	7518250	3380.110107
355955	7518200	3405.27002
356043	7518150	3414.5
356131	7518110	3426.530029
356218	7518060	3435.969971
356306	7518010	3445.120117
356394	7517960	3465.26001
356482	7517910	3470.25
356569	7517870	3481.129883
356657	7517820	3485.610107
356745	7517770	3502.97998
356745	7517770	3502.97998
356745	7517770	3502.97998
356833	7517720	3520.280029
356920	7517670	3529.360107
357008	7517630	3538.98999
357008	7517630	3538.98999
357008	7517630	3538.98999
357096	7517580	3556.27002
357184	7517530	3569.909912
357271	7517480	3583.290039
357359	7517430	3598.050049
357447	7517390	3616.419922
357534	7517340	3627.580078
357622	7517290	3631.540039
357710	7517240	3632.320068
357798	7517190	3632.780029
357885	7517150	3635.72998
357973	7517100	3635.75
358061	7517050	3631.860107
358149	7517000	3619.340088
358236	7516950	3610.22998
358324	7516910	3608.629883
358412	7516860	3602.550049
358500	7516810	3588.219971
358587	7516760	3575.939941
358675	7516710	3566.47998
358763	7516670	3553.179932
358850	7516620	3537.73999
358938	7516570	3528.399902
359026	7516520	3525.530029
359114	7516470	3522.76001
359201	7516430	3525.610107
351872	7520320	3584.350098
351959	7520270	3591.22998
352047	7520230	3597.560059
352135	7520180	3601.02002
352223	7520130	3600.840088
352310	7520080	3597.820068
352398	7520030	3593.090088
352486	7519990	3588.01001
352574	7519940	3583.22998
352661	7519890	3579.320068
352749	7519840	3576.080078
352837	7519790	3574.52002
352924	7519750	3575.290039
353012	7519700	3577.350098
353100	7519650	3578.159912
353188	7519600	3575.25
353275	7519550	3568.389893
353363	7519510	3558.909912
353451	7519460	3548.820068
353539	7519410	3539.47998
353626	7519360	3533.360107
353714	7519310	3525
353802	7519270	3518.850098
353890	7519220	3511.169922
353977	7519170	3502.409912
354065	7519120	3493.790039
354153	7519070	3480.590088
354240	7519030	3466.830078
354328	7518980	3454.649902
354416	7518930	3444.959961
354504	7518880	3441.139893
354591	7518830	3440.290039
354679	7518790	3431.280029
354767	7518740	3413.540039
354855	7518690	3403.659912
354942	7518640	3407.629883
355030	7518590	3403.429932
355118	7518550	3393.929932
355205	7518500	3385.959961
355293	7518450	3371.959961
355381	7518400	3348.5
355469	7518350	3329.51001
355556	7518310	3326.810059
355644	7518260	3339.379883
355732	7518210	3356.51001
355820	7518160	3370.629883
355907	7518110	3394.419922
355995	7518070	3404.379883
356083	7518020	3411.159912
356170	7517970	3416.689941
356258	7517920	3429.340088
356346	7517870	3446.98999
356434	7517830	3471.23999
356521	7517780	3481.280029
356609	7517730	3490.784912
356609	7517730	3490.784912
356609	7517730	3490.784912
356697	7517680	3507.432617
356697	7517680	3507.432617
356697	7517680	3507.432617
356785	7517630	3521.810059
356872	7517590	3526.340088
356960	7517540	3535.149902
356960	7517540	3535.149902
356960	7517540	3535.149902
357048	7517490	3556.399902
357136	7517440	3572.51001
357223	7517390	3579.449951
357311	7517350	3585.629883
357399	7517300	3601.669922
357486	7517250	3616.26001
357574	7517200	3624.330078
357662	7517150	3625.560059
357750	7517110	3622.820068
357837	7517060	3619.75
357925	7517010	3621.379883
358013	7516960	3619.830078
358101	7516910	3610.27002
358188	7516870	3596.449951
358276	7516820	3603.649902
358364	7516770	3591.27002
358452	7516720	3581.540039
358539	7516670	3571.389893
358627	7516630	3558.550049
358715	7516580	3539.649902
358802	7516530	3531.290039
358890	7516480	3536.139893
358978	7516430	3532.870117
359066	7516390	3535.879883
359153	7516340	3539
351824	7520230	3572.949951
351911	7520190	3577.050049
351999	7520140	3582.780029
352087	7520090	3587.169922
352175	7520040	3588.360107
352262	7519990	3586.090088
352350	7519950	3581.969971
352438	7519900	3576.320068
352526	7519850	3571.98999
352613	7519800	3567.5
352701	7519750	3563.76001
352789	7519710	3561.530029
352876	7519660	3561.560059
352964	7519610	3564.02002
353052	7519560	3565.48999
353140	7519510	3562.77002
353227	7519470	3555.179932
353315	7519420	3545.290039
353403	7519370	3535.370117
353491	7519320	3526.689941
353578	7519270	3518.889893
353666	7519230	3512.139893
353754	7519180	3508.149902
353842	7519130	3503.919922
353929	7519080	3500.929932
354017	7519030	3495.52002
354105	7518990	3483.310059
354192	7518940	3468.800049
354280	7518890	3456.02002
354368	7518840	3446.52002
354456	7518790	3435.939941
354543	7518750	3428.939941
354631	7518700	3421.52002
354719	7518650	3409.97998
354807	7518600	3403.98999
354894	7518550	3403.780029
354982	7518510	3399.939941
355070	7518460	3391.060059
355157	7518410	3380.310059
355245	7518360	3372.719971
355333	7518310	3361.75
355421	7518270	3338.75
355508	7518220	3330.629883
355596	7518170	3339.51001
355684	7518120	3354.764893
355772	7518070	3368.689941
355859	7518030	3383.02002
355947	7517980	3397.76001
356035	7517930	3402.02002
356123	7517880	3409.360107
356210	7517830	3429.939941
356298	7517790	3451.790039
356386	7517740	3475.709961
356473	7517690	3482.310059
356561	7517640	3492.060059
356561	7517640	3492.060059
356561	7517640	3492.060059
356649	7517590	3510.929932
356737	7517550	3519.620117
356824	7517500	3518.909912
356912	7517450	3525.137451
356912	7517450	3525.137451
357000	7517400	3545.850098
357000	7517400	3545.850098
357088	7517350	3564.379883
357175	7517310	3566.949951
357263	7517260	3573.350098
357351	7517210	3590.399902
357438	7517160	3602.850098
357526	7517110	3610.709961
357614	7517070	3614.919922
357702	7517020	3617.969971
357789	7516970	3624.199951
357877	7516920	3630.159912
357965	7516870	3629.590088
358053	7516830	3618.560059
358140	7516780	3602.929932
358228	7516730	3587.080078
358316	7516680	3574.669922
358404	7516630	3565.459961
358491	7516590	3553.139893
358579	7516540	3541.959961
358667	7516490	3527.030029
358754	7516440	3532.409912
358842	7516390	3549.540039
358930	7516350	3552.830078
359018	7516300	3555.870117
359105	7516250	3559.620117
351776	7520150	3566.76001
351863	7520100	3567.01001
351951	7520050	3570.350098
352039	7520000	3574.620117
352127	7519950	3576.280029
352214	7519910	3575.169922
352302	7519860	3570.25
352390	7519810	3566.320068
352478	7519760	3560.639893
352565	7519710	3555.350098
352653	7519670	3551.52002
352741	7519620	3548.909912
352828	7519570	3548.639893
352916	7519520	3550.590088
353004	7519470	3553.939941
353092	7519430	3550.570068
353179	7519380	3541.370117
353267	7519330	3530.360107
353355	7519280	3521.22998
353443	7519230	3513.860107
353530	7519190	3506.600098
353618	7519140	3499.27002
353706	7519090	3493.580078
353794	7519040	3491.540039
353881	7518990	3487.060059
353969	7518950	3483.629883
354057	7518900	3475.310059
354144	7518850	3461.76001
354232	7518800	3451.149902
354320	7518750	3442.370117
354408	7518710	3432.699951
354495	7518660	3424.52002
354583	7518610	3415.889893
354671	7518560	3406.879883
354759	7518510	3399.47998
354846	7518470	3395.409912
354934	7518420	3389.350098
355022	7518370	3377.459961
355110	7518320	3370.280029
355197	7518270	3365.959961
355285	7518230	3363.929932
355373	7518180	3355.580078
355460	7518130	3344.98999
355548	7518080	3339.129883
355636	7518030	3345.125
355636	7518030	3345.125
355724	7517990	3369.787598
355811	7517940	3389.290039
355899	7517890	3400.889893
355987	7517840	3402.02002
356075	7517790	3403.689941
356162	7517750	3426.300049
356250	7517700	3444.540039
356338	7517650	3458.300049
356425	7517600	3465.620117
356513	7517550	3475.679932
356513	7517550	3475.679932
356513	7517550	3475.679932
356601	7517510	3492.98999
356689	7517460	3502.310059
356776	7517410	3506.959961
356864	7517360	3508.290039
356952	7517310	3526.985107
356952	7517310	3526.985107
356952	7517310	3526.985107
357040	7517270	3546.449951
357127	7517220	3549.899902
357215	7517170	3555.419922
357303	7517120	3569.5
357390	7517070	3582.360107
357478	7517030	3588.879883
357566	7516980	3597.300049
357654	7516930	3606.580078
357741	7516880	3619.360107
357829	7516830	3630.199951
357917	7516790	3627.090088
358005	7516740	3618.340088
358092	7516690	3603.350098
358180	7516640	3591.290039
358268	7516590	3574.899902
358356	7516550	3561.139893
358443	7516500	3546.149902
358531	7516450	3544.570068
358619	7516400	3547.949951
358706	7516350	3549.219971
358794	7516310	3558.439941
358882	7516260	3564.379883
358970	7516210	3571.659912
359057	7516160	3570.73999
351728	7520060	3565.219971
351815	7520010	3562.060059
351903	7519960	3562.040039
351991	7519910	3564.469971
352079	7519870	3566.659912
352166	7519820	3564.219971
352254	7519770	3562.26001
352342	7519720	3556.709961
352430	7519670	3549.469971
352517	7519630	3542.73999
352605	7519580	3538.419922
352693	7519530	3536.679932
352780	7519480	3535.679932
352868	7519430	3539.51001
352956	7519390	3541.919922
353044	7519340	3540.139893
353131	7519290	3525.169922
353219	7519240	3512.580078
353307	7519190	3505.070068
353395	7519150	3501.75
353482	7519100	3494.149902
353570	7519050	3485.98999
353658	7519000	3481.360107
353746	7518950	3477.73999
353833	7518910	3476.909912
353921	7518860	3473.580078
354009	7518810	3467.51001
354096	7518760	3457.340088
354184	7518710	3449.850098
354272	7518670	3444.080078
354360	7518620	3437.649902
354447	7518570	3426.370117
354535	7518520	3415.310059
354623	7518470	3409.280029
354711	7518430	3402.790039
354798	7518380	3396.060059
354886	7518330	3389.110107
354974	7518280	3378.439941
355062	7518230	3362.360107
355149	7518190	3356.639893
355237	7518140	3352.429932
355325	7518090	3352.639893
355412	7518040	3339.100098
355500	7517990	3334.899902
355588	7517950	3333.439941
355676	7517900	3359.73999
355763	7517850	3391.679932
355851	7517800	3396.340088
355939	7517750	3400.110107
356027	7517710	3396.459961
356114	7517660	3411.48999
356202	7517610	3427.030029
356290	7517560	3438.620117
356377	7517520	3446.090088
356465	7517470	3460.084961
356465	7517470	3460.084961
356465	7517470	3460.084961
356553	7517420	3472.26001
356641	7517370	3482.23999
356728	7517320	3490.72998
356816	7517280	3494.719971
356904	7517230	3508.972412
356904	7517230	3508.972412
356992	7517180	3530.774902
356992	7517180	3530.774902
357079	7517130	3546.850098
357167	7517080	3553.47998
357255	7517040	3560.040039
357342	7516990	3570.340088
357430	7516940	3576.110107
357518	7516890	3582.840088
357606	7516840	3593.280029
357693	7516800	3608.939941
357781	7516750	3623.189941
357869	7516700	3624.800049
357957	7516650	3619.219971
358044	7516600	3606.879883
358132	7516560	3603.429932
358220	7516510	3590.27002
358308	7516460	3574.820068
358395	7516410	3565.810059
358483	7516360	3566.929932
358571	7516320	3563.110107
358658	7516270	3558.879883
358746	7516220	3564.459961
358834	7516170	3571.919922
358922	7516120	3580.070068
359009	7516080	3585.219971
351680	7519970	3565.879883
351767	7519920	3561.5
351855	7519870	3558.300049
351943	7519830	3558.840088
352031	7519780	3559.350098
352118	7519730	3558.810059
352206	7519680	3554.530029
352294	7519630	3547.649902
352382	7519590	3538.580078
352469	7519540	3530.459961
352557	7519490	3524.590088
352645	7519440	3521.810059
352732	7519390	3523.590088
352820	7519350	3530.120117
352908	7519300	3538
352996	7519250	3529.939941
353083	7519200	3510.120117
353171	7519150	3495.639893
353259	7519110	3489.370117
353347	7519060	3487.26001
353434	7519010	3481.27002
353522	7518960	3476.060059
353610	7518920	3474.02002
353698	7518870	3475.699951
353785	7518820	3480.620117
353873	7518770	3478.5
353961	7518720	3472.199951
354048	7518680	3466.449951
354136	7518630	3460.399902
354224	7518580	3457.929932
354312	7518530	3450.580078
354399	7518480	3433.860107
354487	7518440	3420.98999
354575	7518390	3416.610107
354663	7518340	3413.97998
354750	7518290	3408.429932
354838	7518240	3404.22998
354926	7518200	3391.969971
355014	7518150	3372.149902
355101	7518100	3358.939941
355189	7518050	3352.77002
355277	7518000	3346.659912
355364	7517960	3336.52002
355452	7517910	3331.379883
355540	7517860	3336.060059
355628	7517810	3352.225098
355628	7517810	3352.225098
355715	7517760	3376.097412
355803	7517720	3391.560059
355891	7517670	3392.26001
355979	7517620	3396.209961
356066	7517570	3400.429932
356154	7517520	3414.969971
356242	7517480	3422.860107
356329	7517430	3437.087402
356329	7517430	3437.087402
356417	7517380	3454.449951
356417	7517380	3454.449951
356417	7517380	3454.449951
356505	7517330	3463.75
356593	7517280	3467.76001
356680	7517240	3473.669922
356768	7517190	3481.790039
356856	7517140	3491.219971
356944	7517090	3513.004883
356944	7517090	3513.004883
356944	7517090	3513.004883
357031	7517040	3538.159912
357119	7517000	3552.649902
357207	7516950	3556.560059
357295	7516900	3563.52002
357382	7516850	3567.780029
357470	7516800	3574.350098
357558	7516760	3584.02002
357645	7516710	3600.399902
357733	7516660	3617.290039
357821	7516610	3620.75
357909	7516560	3619.610107
357996	7516520	3608.5
358084	7516470	3595.449951
358172	7516420	3584.75
358260	7516370	3573.139893
358347	7516320	3562.399902
358435	7516280	3569.02002
358523	7516230	3567.52002
358610	7516180	3566.389893
358698	7516130	3571.570068
358786	7516080	3580.439941
358874	7516040	3589.959961
358961	7515990	3591.209961
351632	7519880	3566.100098
351719	7519840	3562
351807	7519790	3558.360107
351895	7519740	3556.800049
351983	7519690	3558.300049
352070	7519640	3557.040039
352158	7519600	3545.840088
352246	7519550	3537.030029
352334	7519500	3530.300049
352421	7519450	3517.949951
352509	7519400	3511.580078
352597	7519360	3507.580078
352684	7519310	3502.659912
352772	7519260	3510.25
352860	7519210	3521.949951
352948	7519160	3526.550049
353035	7519120	3501.310059
353123	7519070	3484.840088
353211	7519020	3479.100098
353299	7518970	3476.129883
353386	7518920	3475.409912
353474	7518880	3474.679932
353562	7518830	3476.439941
353650	7518780	3485.780029
353737	7518730	3492.659912
353825	7518680	3492.629883
353913	7518640	3487.100098
354000	7518590	3482.409912
354088	7518540	3477.379883
354176	7518490	3471.870117
354264	7518440	3461.350098
354351	7518400	3446.320068
354439	7518350	3435.620117
354527	7518300	3430.73999
354615	7518250	3427.550049
354702	7518200	3423.649902
354790	7518160	3417.48999
354878	7518110	3403.820068
354966	7518060	3384.820068
355053	7518010	3366.580078
355141	7517960	3355.600098
355229	7517920	3351.189941
355316	7517870	3344.379883
355404	7517820	3342.169922
355492	7517770	3348.379883
355580	7517720	3350.110107
355667	7517680	3368.929932
355755	7517630	3389.709961
355843	7517580	3391.959961
355931	7517530	3397.449951
356018	7517480	3395.040039
356106	7517440	3402.699951
356194	7517390	3404.22998
356281	7517340	3433.320068
356369	7517290	3446.889893
356457	7517240	3460.120117
356545	7517200	3458.060059
356632	7517150	3462.469971
356720	7517100	3471.360107
356808	7517050	3483.73999
356896	7517000	3500.544922
356896	7517000	3500.544922
356983	7516960	3527.192383
356983	7516960	3527.192383
357071	7516910	3551.75
357159	7516860	3563.75
357247	7516810	3570.72998
357334	7516760	3571.949951
357422	7516720	3576.77002
357510	7516670	3584.139893
357597	7516620	3594.939941
357685	7516570	3605.090088
357773	7516520	3609.949951
357861	7516480	3610.48999
357948	7516430	3599.820068
358036	7516380	3581.959961
358124	7516330	3563.129883
358212	7516280	3546.030029
358299	7516240	3544
358387	7516190	3553.560059
358475	7516140	3562.310059
358562	7516090	3567.72998
358650	7516040	3576.01001
358738	7516000	3583.909912
358826	7515950	3591.590088
358913	7515900	3594.040039
351584	7519800	3567.909912
351671	7519750	3562.929932
351759	7519700	3558.379883
351847	7519650	3554.679932
351935	7519600	3553.76001
352022	7519560	3549.350098
352110	7519510	3535.850098
352198	7519460	3524.790039
352286	7519410	3515.379883
352373	7519360	3506.48999
352461	7519320	3498.939941
352549	7519270	3494.27002
352636	7519220	3491.120117
352724	7519170	3485.590088
352812	7519120	3491.649902
352900	7519080	3496.389893
352987	7519030	3485.149902
353075	7518980	3478.620117
353163	7518930	3477.379883
353251	7518880	3479.52002
353338	7518840	3485.129883
353426	7518790	3489.699951
353514	7518740	3494.860107
353602	7518690	3500.51001
