352173	7520803.5	2842.323242
352260.3438	7520753.5	2850.006836
352335	7520750	2853.350098
352423	7520700	2850.77002
352511	7520660	2843.689941
352598	7520610	2833.709961
352686	7520560	2822.949951
352774	7520510	2813.689941
352861	7520460	2807.850098
352949	7520420	2806.669922
353037	7520370	2810.449951
353125	7520320	2818.550049
353212	7520270	2828.72998
353300	7520220	2838.030029
353388	7520180	2852.550049
353476	7520130	2877.320068
353563	7520080	2901.669922
353651	7520030	2920.98999
353739	7519980	2931.360107
353827	7519940	2930.620117
353914	7519890	2919.070068
354002	7519840	2899.360107
354090	7519790	2875.5
354177	7519740	2851.379883
354265	7519700	2829.560059
354353	7519650	2810.909912
354441	7519600	2795.080078
354528	7519550	2781.23999
354616	7519500	2768.580078
354704	7519460	2756.25
354792	7519410	2743.330078
354879	7519360	2729.050049
354967	7519310	2713.889893
355055	7519260	2699.330078
355142	7519220	2686.820068
355230	7519170	2676.51001
355318	7519120	2667.790039
355406	7519070	2660.090088
355493	7519020	2653.189941
355581	7518980	2647.179932
355669	7518930	2642.350098
355757	7518880	2638.909912
355844	7518830	2637.350098
355932	7518780	2634.01001
356020	7518740	2640.310059
356108	7518690	2647.199951
356195	7518640	2664.590088
356283	7518590	2677.459961
356371	7518540	2687.780029
356458	7518500	2695.600098
356546	7518450	2702.51001
356634	7518400	2710.179932
356722	7518350	2718.76001
356809	7518300	2726.949951
356897	7518260	2733.699951
356985	7518210	2741.26001
357073	7518160	2758.540039
357160	7518110	2776.080078
357248	7518060	2794.360107
357336	7518020	2809.939941
357424	7517970	2821.929932
357511	7517920	2827.449951
357599	7517870	2824.370117
357687	7517820	2823.820068
357774	7517780	2827.889893
357862	7517730	2842.860107
357950	7517680	2857.26001
358038	7517630	2859.48999
358125	7517580	2855.709961
358213	7517540	2850.139893
358301	7517490	2846.02002
358389	7517440	2841.209961
358476	7517390	2836.459961
358564	7517340	2824.350098
358652	7517300	2811.909912
358739	7517250	2802.060059
358827	7517200	2796.530029
358915	7517150	2791.75
359003	7517100	2787.02002
359090	7517060	2783.850098
359178	7517010	2781.810059
359266	7516960	2783.709961
359354	7516910	2786.560059
359441	7516860	2790.179932
352125	7520713.5	2827.613281
352212.3438	7520663.5	2838.986572
352287	7520660	2846.48999
352375	7520620	2848.629883
352463	7520570	2845.580078
352550	7520520	2838.189941
352638	7520470	2828.060059
352726	7520420	2817.310059
352814	7520380	2808.159912
352901	7520330	2802.48999
352989	7520280	2801.340088
353077	7520230	2805.050049
353164	7520180	2813.399902
353252	7520140	2823.330078
353340	7520090	2843.030029
353428	7520040	2866.530029
353515	7519990	2889.629883
353603	7519940	2907.840088
353691	7519900	2917.370117
353779	7519850	2916.179932
353866	7519800	2904.620117
353954	7519750	2885.429932
354042	7519700	2862.629883
354129	7519660	2840
354217	7519610	2819.860107
354305	7519560	2802.72998
354393	7519510	2787.899902
354480	7519460	2774.570068
354568	7519420	2762.040039
354656	7519370	2749.929932
354744	7519320	2737.320068
354831	7519270	2723.600098
354919	7519220	2708.939941
355007	7519180	2695.25
355094	7519130	2683.820068
355182	7519080	2674.5
355270	7519030	2666.379883
355358	7518980	2658.909912
355445	7518940	2651.949951
355533	7518890	2645.639893
355621	7518840	2640.419922
355709	7518790	2636.48999
355796	7518740	2634.310059
355884	7518700	2630.360107
355972	7518650	2636.449951
356060	7518600	2643.610107
356147	7518550	2661.600098
356235	7518500	2675.25
356323	7518460	2685.959961
356410	7518410	2693.48999
356498	7518360	2699.679932
356586	7518310	2706.419922
356674	7518260	2712.310059
356761	7518220	2718.169922
356849	7518170	2723.27002
356937	7518120	2730.77002
357025	7518070	2742.189941
357112	7518020	2759.800049
357200	7517980	2779.409912
357288	7517930	2795.939941
357376	7517880	2811.290039
357463	7517830	2817.77002
357551	7517780	2819.030029
357639	7517740	2823.419922
357726	7517690	2830.409912
357814	7517640	2842.060059
357902	7517590	2854.929932
357990	7517540	2860.290039
358077	7517500	2857.899902
358165	7517450	2850.969971
358253	7517400	2843.530029
358341	7517350	2835.959961
358428	7517300	2834.370117
358516	7517260	2827.669922
358604	7517210	2816.51001
358692	7517160	2805.320068
358779	7517110	2797.98999
358867	7517060	2793.350098
358955	7517020	2790.01001
359042	7516970	2786.929932
359130	7516920	2784.909912
359218	7516870	2785.449951
359306	7516820	2789.51001
359393	7516780	2793.149902
352064	7520670	2809.75
352151	7520620	2824.379883
352239	7520580	2835.47998
352327	7520530	2842.050049
352415	7520480	2843.550049
352502	7520430	2840.090088
352590	7520380	2832.48999
352678	7520340	2822.340088
352766	7520290	2811.800049
352853	7520240	2802.870117
352941	7520190	2797.620117
353029	7520140	2796.290039
353116	7520100	2799.699951
353204	7520050	2808.959961
353292	7520000	2825.830078
353380	7519950	2847.600098
353467	7519900	2870.320068
353555	7519860	2889.550049
353643	7519810	2901.23999
353731	7519760	2902.679932
353818	7519710	2893.51001
353906	7519660	2875.949951
353994	7519620	2854.040039
354081	7519570	2831.879883
354169	7519520	2812.159912
354257	7519470	2795.550049
354345	7519420	2781.26001
354432	7519380	2767.899902
354520	7519330	2755.419922
354608	7519280	2743.310059
354696	7519230	2731.860107
354783	7519180	2719.22998
354871	7519140	2705.600098
354959	7519090	2692.290039
355046	7519040	2681.580078
355134	7518990	2672.969971
355222	7518940	2665.169922
355310	7518900	2657.790039
355397	7518850	2650.600098
355485	7518800	2643.649902
355573	7518750	2637.909912
355661	7518700	2634.080078
355748	7518660	2631.800049
355836	7518610	2627.300049
355924	7518560	2632.679932
356012	7518510	2638.590088
356099	7518460	2658.100098
356187	7518420	2672.820068
356275	7518370	2684.850098
356362	7518320	2692.100098
356450	7518270	2696.949951
356538	7518220	2701.639893
356626	7518180	2707.22998
356713	7518130	2711.419922
356801	7518080	2712.27002
356889	7518030	2715.344971
356977	7517980	2727.955078
357064	7517940	2739.27002
357152	7517890	2758.689941
357240	7517840	2780.25
357328	7517790	2805.570068
357415	7517740	2812.27002
357503	7517700	2817.439941
357591	7517650	2821.790039
357678	7517600	2829.189941
357766	7517550	2839.629883
357854	7517500	2852.030029
357942	7517460	2860.679932
358029	7517410	2859.959961
358117	7517360	2852.889893
358205	7517310	2844.409912
358293	7517260	2836.23999
358380	7517220	2831.23999
358468	7517170	2824.26001
358556	7517120	2812.600098
358644	7517070	2803.149902
358731	7517020	2797.060059
358819	7516980	2791.51001
358907	7516930	2788.77002
358994	7516880	2786.649902
359082	7516830	2783.919922
359170	7516780	2788.530029
359258	7516740	2793.199951
359345	7516690	2794.860107
352016	7520580	2792.439941
352103	7520540	2808.070068
352191	7520490	2821.51001
352279	7520440	2831.52002
352367	7520390	2837.189941
352454	7520340	2838.070068
352542	7520300	2834.25
352630	7520250	2826.570068
352718	7520200	2816.52002
352805	7520150	2806.530029
352893	7520100	2797.629883
352981	7520060	2793.850098
353068	7520010	2791.030029
353156	7519960	2796.610107
353244	7519910	2810.290039
353332	7519860	2829.719971
353419	7519820	2851.26001
353507	7519770	2870.669922
353595	7519720	2883.879883
353683	7519670	2887.75
353770	7519620	2881.090088
353858	7519580	2865.439941
353946	7519530	2844.699951
354033	7519480	2823.350098
354121	7519430	2804.280029
354209	7519380	2788.320068
354297	7519340	2774.669922
354384	7519290	2761.98999
354472	7519240	2748.469971
354560	7519190	2736.550049
354648	7519140	2724.550049
354735	7519100	2714.01001
354823	7519050	2701.040039
354911	7519000	2688.969971
354999	7518950	2679.350098
355086	7518900	2671.669922
355174	7518860	2664.219971
355262	7518810	2656.72998
355349	7518760	2649.649902
355437	7518710	2641.639893
355525	7518660	2634.370117
355613	7518620	2630.570068
355700	7518570	2628.790039
355788	7518520	2623.620117
355876	7518470	2629.419922
355964	7518420	2634.189941
356051	7518380	2654.209961
356139	7518330	2670.149902
356227	7518280	2683.169922
356314	7518230	2691.76001
356402	7518180	2696.5
356490	7518140	2701.060059
356578	7518090	2704.280029
356665	7518040	2702.840088
356753	7517990	2700.47998
356841	7517940	2702.689941
356929	7517900	2711.080078
357016	7517850	2721.639893
357104	7517800	2739.22998
357192	7517750	2761.120117
357280	7517700	2783
357367	7517660	2796.419922
357455	7517610	2804.870117
357543	7517560	2813.409912
357630	7517510	2820.830078
357718	7517470	2831.48999
357806	7517420	2844.080078
357894	7517370	2852.48999
357981	7517320	2853.909912
358069	7517270	2849.5
358157	7517230	2841.699951
358245	7517180	2837.169922
358332	7517130	2830.550049
358420	7517080	2823.290039
358508	7517030	2812.22998
358596	7516990	2804.120117
358683	7516940	2797.570068
358771	7516890	2793.97998
358859	7516840	2792.699951
358946	7516790	2791.949951
359034	7516750	2792.25
359122	7516700	2793.209961
359210	7516650	2791.73999
359297	7516600	2793.370117
351968	7520500	2776.73999
352055	7520450	2791.939941
352143	7520400	2806.290039
352231	7520350	2818.379883
352319	7520300	2827.149902
352406	7520260	2831.879883
352494	7520210	2832.120117
352582	7520160	2828.02002
352670	7520110	2820.439941
352757	7520060	2810.389893
352845	7520020	2802.209961
352933	7519970	2790.76001
353020	7519920	2784.540039
353108	7519870	2786.5
353196	7519820	2796.850098
353284	7519780	2813.47998
353371	7519730	2833.02002
353459	7519680	2851.610107
353547	7519630	2865.439941
353635	7519580	2871.25
353722	7519540	2867.120117
353810	7519490	2853.600098
353898	7519440	2834.26001
353985	7519390	2814.050049
354073	7519340	2796.370117
354161	7519300	2781.389893
354249	7519250	2768.129883
354336	7519200	2755.72998
354424	7519150	2743.459961
354512	7519100	2730.76001
354600	7519060	2717.550049
354687	7519010	2705.600098
354775	7518960	2694.560059
354863	7518910	2684.699951
354951	7518870	2677.540039
355038	7518820	2671.22998
355126	7518770	2663.949951
355214	7518720	2656.179932
